-------------------------------------------------------------------------------------------------

ICSE 2017 research paper data 

-------------------------------------------------------------------------------------------------

-------------------------------------------------------------------------------------------------
Plugins by scenario
-------------------------------------------------------------------------------------------------

ID   Plugin_Version                                               OOP_or_POP Scenario
---- ------------------------------------------------------------ ---------- --------------------
1    adrotate.3.9.4                                               OOP        Heightened-critical
TP        leaguemanager.3.8                                           leaguemanager.3.8/admin/stats.php                                                                                             110
TP        leaguemanager.3.8                                           leaguemanager.3.8/admin/stats.php                                                                                             156
TP        leaguemanager.3.8                                           leaguemanager.3.8/admin/stats.php                                                                                             165
TP        leaguemanager.3.8                                           leaguemanager.3.8/admin/stats.php                                                                                             183
TP        leaguemanager.3.8                                           leaguemanager.3.8/admin/team.php                                                                                              27
TP        leaguemanager.3.8                                           leaguemanager.3.8/admin/tinymce/window.php                                                                                    63
TP        leaguemanager.3.8                                           leaguemanager.3.8/admin/tinymce/window.php                                                                                    98
TP        leaguemanager.3.8                                           leaguemanager.3.8/admin/tinymce/window.php                                                                                    137
TP        leaguemanager.3.8                                           leaguemanager.3.8/admin/tinymce/window.php                                                                                    159
TP        leaguemanager.3.8                                           leaguemanager.3.8/admin/tinymce/window.php                                                                                    181
TP        leaguemanager.3.8                                           leaguemanager.3.8/admin/tinymce/window.php                                                                                    203
TP        leaguemanager.3.8                                           leaguemanager.3.8/admin/tinymce/window.php                                                                                    231
TP        leaguemanager.3.8                                           leaguemanager.3.8/admin/upgrade.php                                                                                           433
TP        leaguemanager.3.8                                           leaguemanager.3.8/admin/upgrade.php                                                                                           452
TP        leaguemanager.3.8                                           leaguemanager.3.8/lib/ajax.php                                                                                                166
TP        leaguemanager.3.8                                           leaguemanager.3.8/lib/ajax.php                                                                                                167
TP        leaguemanager.3.8                                           leaguemanager.3.8/lib/ajax.php                                                                                                168
TP        leaguemanager.3.8                                           leaguemanager.3.8/lib/ajax.php                                                                                                169
TP        leaguemanager.3.8                                           leaguemanager.3.8/lib/ajax.php                                                                                                218
TP        leaguemanager.3.8                                           leaguemanager.3.8/lib/ajax.php                                                                                                238
TP        leaguemanager.3.8                                           leaguemanager.3.8/lib/stats.php                                                                                               358
TP        leaguemanager.3.8                                           leaguemanager.3.8/lib/stats.php                                                                                               422
TP        media-library-categories.1.0.6                              media-library-categories.1.0.6/add.php                                                                                        116
TP        media-library-categories.1.0.6                              media-library-categories.1.0.6/add.php                                                                                        117
TP        media-library-categories.1.0.6                              media-library-categories.1.0.6/search.php                                                                                     56
TP        media-library-categories.1.0.6                              media-library-categories.1.0.6/search.php                                                                                     68
TP        media-library-categories.1.0.6                              media-library-categories.1.0.6/search.php                                                                                     85
TP        media-library-categories.1.0.6                              media-library-categories.1.0.6/sort.php                                                                                       174
TP        media-library-categories.1.0.6                              media-library-categories.1.0.6/sort.php                                                                                       183
TP        media-library-categories.1.0.6                              media-library-categories.1.0.6/sort.php                                                                                       196
TP        media-library-categories.1.0.6                              media-library-categories.1.0.6/view.php                                                                                       50
TP        media-library-categories.1.0.6                              media-library-categories.1.0.6/view.php                                                                                       57
TP        media-library-categories.1.0.6                              media-library-categories.1.0.6/view.php                                                                                       59
TP        media-library-categories.1.0.6                              media-library-categories.1.0.6/view.php                                                                                       69
TP        media-library-categories.1.0.6                              media-library-categories.1.0.6/view.php                                                                                       81
TP        media-library-categories.1.0.6                              media-library-categories.1.0.6/view.php                                                                                       82
TP        media-library-categories.1.0.6                              media-library-categories.1.0.6/view.php                                                                                       149
TP        media-library-categories.1.0.6                              media-library-categories.1.0.6/view.php                                                                                       152
TP        media-library-categories.1.0.6                              media-library-categories.1.0.6/view.php                                                                                       156
TP        media-library-categories.1.0.6                              media-library-categories.1.0.6/view.php                                                                                       157
TP        media-library-categories.1.0.6                              media-library-categories.1.0.6/view.php                                                                                       160
TP        media-library-categories.1.0.6                              media-library-categories.1.0.6/view.php                                                                                       175
TP        mingle-forum.1.0.33.3                                       mingle-forum.1.0.33.3/feed.php                                                                                                40
TP        mingle-forum.1.0.33.3                                       mingle-forum.1.0.33.3/feed.php                                                                                                41
TP        mingle-forum.1.0.33.3                                       mingle-forum.1.0.33.3/fs-admin/fs-admin.php                                                                                   104
TP        mingle-forum.1.0.33.3                                       mingle-forum.1.0.33.3/fs-admin/fs-admin.php                                                                                   248
TP        mingle-forum.1.0.33.3                                       mingle-forum.1.0.33.3/fs-admin/fs-admin.php                                                                                   250
TP        mingle-forum.1.0.33.3                                       mingle-forum.1.0.33.3/fs-admin/fs-admin.php                                                                                   251
TP        mingle-forum.1.0.33.3                                       mingle-forum.1.0.33.3/fs-admin/fs-admin.php                                                                                   252
TP        mingle-forum.1.0.33.3                                       mingle-forum.1.0.33.3/fs-admin/fs-admin.php                                                                                   263
TP        mingle-forum.1.0.33.3                                       mingle-forum.1.0.33.3/fs-admin/fs-admin.php                                                                                   265
TP        mingle-forum.1.0.33.3                                       mingle-forum.1.0.33.3/fs-admin/fs-admin.php                                                                                   266
TP        mingle-forum.1.0.33.3                                       mingle-forum.1.0.33.3/fs-admin/fs-admin.php                                                                                   267
TP        mingle-forum.1.0.33.3                                       mingle-forum.1.0.33.3/fs-admin/wpf-add-forum.php                                                                              5
TP        mingle-forum.1.0.33.3                                       mingle-forum.1.0.33.3/fs-admin/wpf-add-forum.php                                                                              29
TP        mingle-forum.1.0.33.3                                       mingle-forum.1.0.33.3/fs-admin/wpf-edit-forum-group.php                                                                       49
TP        mingle-forum.1.0.33.3                                       mingle-forum.1.0.33.3/fs-admin/wpf-edit-forum-group.php                                                                       53
TP        mingle-forum.1.0.33.3                                       mingle-forum.1.0.33.3/fs-admin/wpf-edit-forum-group.php                                                                       56
TP        mingle-forum.1.0.33.3                                       mingle-forum.1.0.33.3/fs-admin/wpf-edit-forum-group.php                                                                       101
TP        mingle-forum.1.0.33.3                                       mingle-forum.1.0.33.3/fs-admin/wpf-usergroup-edit.php                                                                         26
TP        mingle-forum.1.0.33.3                                       mingle-forum.1.0.33.3/fs-admin/wpf-usergroup-edit.php                                                                         29
TP        mingle-forum.1.0.33.3                                       mingle-forum.1.0.33.3/fs-admin/wpf-usergroup-edit.php                                                                         32
TP        mingle-forum.1.0.33.3                                       mingle-forum.1.0.33.3/wpf.class.php                                                                                           217
TP        mingle-forum.1.0.33.3                                       mingle-forum.1.0.33.3/wpf.class.php                                                                                           237
TP        mtouch-quiz.3.06                                            mtouch-quiz.3.06/question.php                                                                                                 87
TP        mtouch-quiz.3.06                                            mtouch-quiz.3.06/question.php                                                                                                 94
TP        mtouch-quiz.3.06                                            mtouch-quiz.3.06/question.php                                                                                                 126
TP        mtouch-quiz.3.06                                            mtouch-quiz.3.06/question.php                                                                                                 129
TP        mtouch-quiz.3.06                                            mtouch-quiz.3.06/question.php                                                                                                 130
TP        mtouch-quiz.3.06                                            mtouch-quiz.3.06/question.php                                                                                                 131
TP        mtouch-quiz.3.06                                            mtouch-quiz.3.06/question.php                                                                                                 132
TP        mtouch-quiz.3.06                                            mtouch-quiz.3.06/question.php                                                                                                 133
TP        mtouch-quiz.3.06                                            mtouch-quiz.3.06/question.php                                                                                                 136
TP        mtouch-quiz.3.06                                            mtouch-quiz.3.06/question.php                                                                                                 153
TP        mtouch-quiz.3.06                                            mtouch-quiz.3.06/question_form.php                                                                                            119
TP        mtouch-quiz.3.06                                            mtouch-quiz.3.06/question_form.php                                                                                            174
TP        mtouch-quiz.3.06                                            mtouch-quiz.3.06/question_form.php                                                                                            186
TP        mtouch-quiz.3.06                                            mtouch-quiz.3.06/question_form.php                                                                                            192
TP        mtouch-quiz.3.06                                            mtouch-quiz.3.06/question_form.php                                                                                            193
TP        mtouch-quiz.3.06                                            mtouch-quiz.3.06/question_form.php                                                                                            199
TP        mtouch-quiz.3.06                                            mtouch-quiz.3.06/quiz.php                                                                                                     46
TP        mtouch-quiz.3.06                                            mtouch-quiz.3.06/quiz.php                                                                                                     48
TP        mtouch-quiz.3.06                                            mtouch-quiz.3.06/quiz.php                                                                                                     49
TP        mtouch-quiz.3.06                                            mtouch-quiz.3.06/quiz.php                                                                                                     50
TP        mtouch-quiz.3.06                                            mtouch-quiz.3.06/quiz.php                                                                                                     52
TP        mtouch-quiz.3.06                                            mtouch-quiz.3.06/quiz.php                                                                                                     55
TP        mtouch-quiz.3.06                                            mtouch-quiz.3.06/quiz.php                                                                                                     58
TP        mtouch-quiz.3.06                                            mtouch-quiz.3.06/quiz_form.php                                                                                                45
TP        mtouch-quiz.3.06                                            mtouch-quiz.3.06/quiz_form.php                                                                                                55
TP        mtouch-quiz.3.06                                            mtouch-quiz.3.06/quiz_form.php                                                                                                84
TP        mtouch-quiz.3.06                                            mtouch-quiz.3.06/quiz_form.php                                                                                                90
TP        mtouch-quiz.3.06                                            mtouch-quiz.3.06/quiz_form.php                                                                                                351
TP        mtouch-quiz.3.06                                            mtouch-quiz.3.06/quiz_form.php                                                                                                357
TP        mtouch-quiz.3.06                                            mtouch-quiz.3.06/quiz_form.php                                                                                                375
TP        mtouch-quiz.3.06                                            mtouch-quiz.3.06/show_quiz.php                                                                                                358
TP        mtouch-quiz.3.06                                            mtouch-quiz.3.06/show_quiz.php                                                                                                362
TP        mtouch-quiz.3.06                                            mtouch-quiz.3.06/show_quiz.php                                                                                                372
TP        mtouch-quiz.3.06                                            mtouch-quiz.3.06/show_quiz.php                                                                                                377
TP        mtouch-quiz.3.06                                            mtouch-quiz.3.06/show_quiz.php                                                                                                419
TP        mtouch-quiz.3.06                                            mtouch-quiz.3.06/show_quiz.php                                                                                                466
TP        mtouch-quiz.3.06                                            mtouch-quiz.3.06/show_quiz.php                                                                                                482
TP        mtouch-quiz.3.06                                            mtouch-quiz.3.06/show_quiz.php                                                                                                672
TP        mtouch-quiz.3.06                                            mtouch-quiz.3.06/show_quiz.php                                                                                                673
TP        my-category-order.2.8                                       my-category-order.2.8/mycategoryorder.php                                                                                     88
TP        my-category-order.2.8                                       my-category-order.2.8/mycategoryorder.php                                                                                     105
TP        my-category-order.2.8                                       my-category-order.2.8/mycategoryorder.php                                                                                     138
TP        my-category-order.2.8                                       my-category-order.2.8/mycategoryorder.php                                                                                     240
TP        my-category-order.2.8                                       my-category-order.2.8/mycategoryorder.php                                                                                     264
TP        my-category-order.2.8                                       my-category-order.2.8/mycategoryorder.php                                                                                     268
TP        my-category-order.2.8                                       my-category-order.2.8/mycategoryorder.php                                                                                     274
TP        my-category-order.2.8                                       my-category-order.2.8/mycategoryorder.php                                                                                     278
TP        mystat.2.6                                                  mystat.2.6/modules/ajax.class.php                                                                                             122
TP        mystat.2.6                                                  mystat.2.6/modules/ajax.class.php                                                                                             125
TP        mystat.2.6                                                  mystat.2.6/modules/ajax.class.php                                                                                             141
TP        mystat.2.6                                                  mystat.2.6/modules/ajax.class.php                                                                                             228
TP        mystat.2.6                                                  mystat.2.6/modules/ajax.class.php                                                                                             260
TP        mystat.2.6                                                  mystat.2.6/modules/report.class.php                                                                                           29
TP        mystat.2.6                                                  mystat.2.6/modules/report.class.php                                                                                           30
TP        mystat.2.6                                                  mystat.2.6/mystat.php                                                                                                         342
TP        mystat.2.6                                                  mystat.2.6/mystat.php                                                                                                         343
TP        mystat.2.6                                                  mystat.2.6/mystat.php                                                                                                         674
TP        mystat.2.6                                                  mystat.2.6/mystat.php                                                                                                         678
TP        mystat.2.6                                                  mystat.2.6/mystat.php                                                                                                         682
TP        mystat.2.6                                                  mystat.2.6/mystat.php                                                                                                         686
TP        mystat.2.6                                                  mystat.2.6/tester.php                                                                                                         19
TP        mystat.2.6                                                  mystat.2.6/tester.php                                                                                                         21
TP        mystat.2.6                                                  mystat.2.6/tester.php                                                                                                         27
TP        mystat.2.6                                                  mystat.2.6/tester.php                                                                                                         34
TP        mystat.2.6                                                  mystat.2.6/tester.php                                                                                                         36
TP        mystat.2.6                                                  mystat.2.6/tester.php                                                                                                         42
TP        mystat.2.6                                                  mystat.2.6/tester.php                                                                                                         49
TP        mystat.2.6                                                  mystat.2.6/tester.php                                                                                                         51
TP        mystat.2.6                                                  mystat.2.6/tester.php                                                                                                         57
TP        oqey-headers.0.3                                            oqey-headers.0.3/oqey_settings.php                                                                                            77
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/api/external.php                                                                                  32
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/api/variables.php                                                                                 129
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_search.php                                                                                    28
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_search.php                                                                                    31
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_search.php                                                                                    34
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_search.php                                                                                    44
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_search.php                                                                                    45
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_search.php                                                                                    46
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_search.php                                                                                    54
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_search.php                                                                                    147
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_search.php                                                                                    148
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_search.php                                                                                    154
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_tools.php                                                                                     335
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_tools.php                                                                                     337
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_visits.php                                                                                    131
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_visits.php                                                                                    132
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_visits.php                                                                                    133
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_visits.php                                                                                    134
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_visits.php                                                                                    136
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_visits.php                                                                                    137
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_visits.php                                                                                    142
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_visits.php                                                                                    143
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_visits.php                                                                                    200
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_visits.php                                                                                    210
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_visits.php                                                                                    214
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_visits.php                                                                                    215
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_visits.php                                                                                    216
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_visits.php                                                                                    218
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_visits.php                                                                                    220
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_visits.php                                                                                    221
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_visits.php                                                                                    222
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_visits.php                                                                                    223
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_visits.php                                                                                    225
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_visits.php                                                                                    238
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_visits.php                                                                                    239
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_visits.php                                                                                    241
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_visits.php                                                                                    243
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_visits.php                                                                                    340
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_visits.php                                                                                    351
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_visits.php                                                                                    354
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_visits.php                                                                                    355
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_visits.php                                                                                    356
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_visits.php                                                                                    359
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_visits.php                                                                                    361
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_visits.php                                                                                    363
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_visits.php                                                                                    364
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_visits.php                                                                                    366
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_visits.php                                                                                    370
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_visits.php                                                                                    371
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_visits.php                                                                                    372
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_visits.php                                                                                    373
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_visits.php                                                                                    378
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_visits.php                                                                                    379
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_visits.php                                                                                    380
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/includes/nsp_visits.php                                                                                    381
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/newstatpress.php                                                                                           263
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/newstatpress.php                                                                                           264
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/newstatpress.php                                                                                           265
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/newstatpress.php                                                                                           267
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/newstatpress.php                                                                                           271
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/newstatpress.php                                                                                           276
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/newstatpress.php                                                                                           280
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/newstatpress.php                                                                                           284
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/newstatpress.php                                                                                           301
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/newstatpress.php                                                                                           302
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/newstatpress.php                                                                                           303
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/newstatpress.php                                                                                           321
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/newstatpress.php                                                                                           336
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/newstatpress.php                                                                                           339
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/newstatpress.php                                                                                           343
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/newstatpress.php                                                                                           346
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/newstatpress.php                                                                                           350
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/newstatpress.php                                                                                           365
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/newstatpress.php                                                                                           368
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/newstatpress.php                                                                                           372
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/newstatpress.php                                                                                           375
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/newstatpress.php                                                                                           379
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/newstatpress.php                                                                                           394
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/newstatpress.php                                                                                           397
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/newstatpress.php                                                                                           399
TP        newstatpress.1.0.4                                          newstatpress.1.0.4/newstatpress.php                                                                                           1334
TP        paid-downloads.2.01                                         paid-downloads.2.01/download.php                                                                                              53
TP        paid-downloads.2.01                                         paid-downloads.2.01/payment_selector.php                                                                                      66
TP        paid-downloads.2.01                                         paid-downloads.2.01/payment_selector.php                                                                                      98
TP        paid-downloads.2.01                                         paid-downloads.2.01/robokassa_ipn.php                                                                                         48
TP        paypal-digital-goods-monetization-powered-by-cleeng.2.2.16  paypal-digital-goods-monetization-powered-by-cleeng.2.2.16/ajax.php                                                           103
TP        paypal-digital-goods-monetization-powered-by-cleeng.2.2.16  paypal-digital-goods-monetization-powered-by-cleeng.2.2.16/ajax.php                                                           150
TP        paypal-digital-goods-monetization-powered-by-cleeng.2.2.16  paypal-digital-goods-monetization-powered-by-cleeng.2.2.16/php/classes/Frontend.php                                           693
TP        photo-gallery.1.2.8                                         photo-gallery.1.2.8/admin/views/BWGViewAddAlbumsGalleries.php                                                                 87
TP        photo-gallery.1.2.8                                         photo-gallery.1.2.8/admin/views/BWGViewAddAlbumsGalleries.php                                                                 90
TP        photo-gallery.1.2.8                                         photo-gallery.1.2.8/admin/views/BWGViewBWGShortcode.php                                                                       897
TP        photo-gallery.1.2.8                                         photo-gallery.1.2.8/admin/views/BWGViewOptions_bwg.php                                                                        302
